airportid	name	city	country	iata	icao	lat	long	altitude	time	dst	tzdatabase	type	source
200	Port Hardy Airport	Port Hardy	Canada	YZT	CYZT	50.68059921	-127.3669968	71	-8	A	America/Vancouver	airport	OurAirports
201	Whitecourt Airport	Whitecourt	Canada	YZU	CYZU	54.14390182	-115.7870026	2567	-7	A	America/Edmonton	airport	OurAirports
202	Sept-Îles Airport	Sept-iles	Canada	YZV	CYZV	50.22330093	-66.26560211	180	-5	A	America/Toronto	airport	OurAirports
203	Teslin Airport	Teslin	Canada	YZW	CYZW	60.17279816	-132.7429962	2313	-8	A	America/Vancouver	airport	OurAirports
204	CFB Greenwood	Greenwood	Canada	YZX	CYZX	44.9844017	-64.91690063	92	-4	A	America/Halifax	airport	OurAirports
205	Faro Airport	Faro	Canada	ZFA	CZFA	62.20750046	-133.3760071	2351	-8	A	America/Vancouver	airport	OurAirports
206	Fort Mcpherson Airport	Fort Mcpherson	Canada	ZFM	CZFM	67.40750122	-134.8609924	116	-7	A	America/Edmonton	airport	OurAirports
207	Blida Airport	Blida	Algeria	QLD	DAAB	36.50360107	2.814169884	535	1	N	Africa/Algiers	airport	OurAirports
208	Bou Saada Airport	Bou Saada	Algeria	BUJ	DAAD	35.33250046	4.206389904	1506	1	N	Africa/Algiers	airport	OurAirports
209	Soummam Airport	Bejaja	Algeria	BJA	DAAE	36.7120018	5.069920063	20	1	N	Africa/Algiers	airport	OurAirports
210	Houari Boumediene Airport	Algier	Algeria	ALG	DAAG	36.69100189	3.215409994	82	1	N	Africa/Algiers	airport	OurAirports
211	Djanet Inedbirene Airport	Djanet	Algeria	DJG	DAAJ	24.292801	9.45244	3176	1	N	Africa/Algiers	airport	OurAirports
212	Boufarik Airport	Boufarik	Algeria	\N	DAAK	36.545799	2.87611	335	1	N	Africa/Algiers	airport	OurAirports
213	Reggane Airport	Reggan	Algeria	\N	DAAN	26.7101	0.285647	955	1	N	Africa/Algiers	airport	OurAirports
214	Illizi Takhamalt Airport	Illizi	Algeria	VVZ	DAAP	26.7234993	8.622650146	1778	1	N	Africa/Algiers	airport	OurAirports
215	Ain Oussera Airport	Ain Oussera	Algeria	\N	DAAQ	35.52539825	2.878710032	2132	1	N	Africa/Algiers	airport	OurAirports
216	Aguenar – Hadj Bey Akhamok Airport	Tamanrasset	Algeria	TMR	DAAT	22.81150055	5.451079845	4518	1	N	Africa/Algiers	airport	OurAirports
217	Jijel Ferhat Abbas Airport	Jijel	Algeria	GJL	DAAV	36.79510117	5.87361002	36	1	N	Africa/Algiers	airport	OurAirports
218	Mecheria Airport	Mecheria	Algeria	MZW	DAAY	33.53590012	-0.242353007	3855	1	N	Africa/Algiers	airport	OurAirports
219	Relizane Airport	Relizane	Algeria	\N	DAAZ	35.752201	0.626272	282	1	N	Africa/Algiers	airport	OurAirports
220	Rabah Bitat Airport	Annaba	Algeria	AAE	DABB	36.822201	7.809174	16	1	N	Africa/Algiers	airport	OurAirports
221	Mohamed Boudiaf International Airport	Constantine	Algeria	CZL	DABC	36.27600098	6.620389938	2265	1	N	Africa/Algiers	airport	OurAirports
222	Cheikh Larbi Tébessi Airport	Tebessa	Algeria	TEE	DABS	35.43159866	8.12071991	2661	1	N	Africa/Algiers	airport	OurAirports
224	Hassi R'Mel Airport	Tilrempt	Algeria	HRM	DAFH	32.93040085	3.311539888	2540	1	N	Africa/Algiers	airport	OurAirports
225	Bou Chekif Airport	Tiaret	Algeria	TID	DAOB	35.34109879	1.463150024	3245	1	N	Africa/Algiers	airport	OurAirports
226	Bou Sfer Airport	Bou Sfer	Algeria	\N	DAOE	35.73540115	-0.805388987	187	1	N	Africa/Algiers	airport	OurAirports
227	Tindouf Airport	Tindouf	Algeria	TIN	DAOF	27.7003994	-8.167099953	1453	1	N	Africa/Algiers	airport	OurAirports
228	Ech Cheliff Airport	Ech-cheliff	Algeria	CFK	DAOI	36.21269989	1.331769943	463	1	N	Africa/Algiers	airport	OurAirports
229	Tafaraoui Airport	Oran	Algeria	TAF	DAOL	35.54240036	-0.532278001	367	1	N	Africa/Algiers	airport	OurAirports
230	Zenata – Messali El Hadj Airport	Tlemcen	Algeria	TLM	DAON	35.01670074	-1.450000048	814	1	N	Africa/Algiers	airport	OurAirports
231	Es Senia Airport	Oran	Algeria	ORN	DAOO	35.62390137	-0.621182978	295	1	N	Africa/Algiers	airport	OurAirports
232	Sidi Bel Abbes Airport	Sidi Bel Abbes	Algeria	BFW	DAOS	35.17179871	-0.593275011	1614	1	N	Africa/Algiers	airport	OurAirports
233	Ghriss Airport	Ghriss	Algeria	MUW	DAOV	35.20769882	0.147141993	1686	1	N	Africa/Algiers	airport	OurAirports
234	Touat Cheikh Sidi Mohamed Belkebir Airport	Adrar	Algeria	AZR	DAUA	27.83760071	-0.186414003	919	1	N	Africa/Algiers	airport	OurAirports
235	Biskra Airport	Biskra	Algeria	BSK	DAUB	34.79330063	5.738230228	289	1	N	Africa/Algiers	airport	OurAirports
236	El Golea Airport	El Golea	Algeria	ELG	DAUE	30.57130051	2.859590054	1306	1	N	Africa/Algiers	airport	OurAirports
237	Noumérat - Moufdi Zakaria Airport	Ghardaia	Algeria	GHA	DAUG	32.38410187	3.79411006	1512	1	N	Africa/Algiers	airport	OurAirports
238	Oued Irara Airport	Hassi Messaoud	Algeria	HME	DAUH	31.67300034	6.140439987	463	1	N	Africa/Algiers	airport	OurAirports
239	In Salah Airport	In Salah	Algeria	INZ	DAUI	27.25099945	2.512020111	896	1	N	Africa/Algiers	airport	OurAirports
240	Touggourt Sidi Madhi Airport	Touggourt	Algeria	TGR	DAUK	33.06779861	6.088669777	279	1	N	Africa/Algiers	airport	OurAirports
241	Laghouat Airport	Laghouat	Algeria	LOO	DAUL	33.76440048	2.928339958	2510	1	N	Africa/Algiers	airport	OurAirports
242	Timimoun Airport	Timimoun	Algeria	TMX	DAUT	29.2371006	0.276033014	1027	1	N	Africa/Algiers	airport	OurAirports
243	Ain el Beida Airport	Ouargla	Algeria	OGX	DAUU	31.91720009	5.412779808	492	1	N	Africa/Algiers	airport	OurAirports
244	In Aménas Airport	Zarzaitine	Algeria	IAM	DAUZ	28.0515	9.64291	1847	1	N	Africa/Algiers	airport	OurAirports
245	Cadjehoun Airport	Cotonou	Benin	COO	DBBB	6.357230186	2.384350061	19	1	N	Africa/Porto-Novo	airport	OurAirports
246	Ouagadougou Airport	Ouagadougou	Burkina Faso	OUA	DFFD	12.3532	-1.51242	1037	0	N	Africa/Ouagadougou	airport	OurAirports
247	Bobo Dioulasso Airport	Bobo-dioulasso	Burkina Faso	BOY	DFOO	11.16009998	-4.33096981	1511	0	N	Africa/Ouagadougou	airport	OurAirports
248	Kotoka International Airport	Accra	Ghana	ACC	DGAA	5.6051898	-0.166786	205	0	N	Africa/Accra	airport	OurAirports
249	Tamale Airport	Tamale	Ghana	TML	DGLE	9.557189941	-0.863214016	553	0	N	Africa/Accra	airport	OurAirports
250	Wa Airport	Wa	Ghana	\N	DGLW	10.08269978	-2.507689953	1060	0	N	Africa/Accra	airport	OurAirports
251	Sunyani Airport	Sunyani	Ghana	NYI	DGSN	7.361830235	-2.328759909	1014	0	N	Africa/Accra	airport	OurAirports
252	Takoradi Airport	Takoradi	Ghana	TKD	DGTK	4.89605999	-1.774760008	21	0	N	Africa/Accra	airport	OurAirports
253	Port Bouet Airport	Abidjan	Cote d'Ivoire	ABJ	DIAP	5.261390209	-3.926290035	21	0	N	Africa/Abidjan	airport	OurAirports
254	Bouaké Airport	Bouake	Cote d'Ivoire	BYK	DIBK	7.738800049	-5.07366991	1230	0	N	Africa/Abidjan	airport	OurAirports
255	Daloa Airport	Daloa	Cote d'Ivoire	DJO	DIDL	6.792809963	-6.473189831	823	0	N	Africa/Abidjan	airport	OurAirports
256	Korhogo Airport	Korhogo	Cote d'Ivoire	HGO	DIKO	9.387180328	-5.556660175	1214	0	N	Africa/Abidjan	airport	OurAirports
257	Man Airport	Man	Cote d'Ivoire	MJC	DIMN	7.272069931	-7.587359905	1089	0	N	Africa/Abidjan	airport	OurAirports
258	San Pedro Airport	San Pedro	Cote d'Ivoire	SPY	DISP	4.746719837	-6.660820007	26	0	N	Africa/Abidjan	airport	OurAirports
259	Yamoussoukro Airport	Yamoussoukro	Cote d'Ivoire	ASK	DIYO	6.903170109	-5.365580082	699	0	N	Africa/Abidjan	airport	OurAirports
260	Nnamdi Azikiwe International Airport	Abuja	Nigeria	ABV	DNAA	9.006790161	7.263169765	1123	1	N	Africa/Lagos	airport	OurAirports
261	Akure Airport	Akure	Nigeria	AKR	DNAK	7.246739864	5.301010132	1100	1	N	Africa/Lagos	airport	OurAirports
262	Benin Airport	Benin	Nigeria	BNI	DNBE	6.316979885	5.599500179	258	1	N	Africa/Lagos	airport	OurAirports
263	Margaret Ekpo International Airport	Calabar	Nigeria	CBQ	DNCA	4.976019859	8.347200394	210	1	N	Africa/Lagos	airport	OurAirports
264	Akanu Ibiam International Airport	Enugu	Nigeria	ENU	DNEN	6.474269867	7.56196022	466	1	N	Africa/Lagos	airport	OurAirports
265	Gusau Airport	Gusau	Nigeria	\N	DNGU	12.1717	6.69611	1520	1	N	Africa/Lagos	airport	OurAirports
266	Ibadan Airport	Ibadan	Nigeria	IBA	DNIB	7.362460136	3.978329897	725	1	N	Africa/Lagos	airport	OurAirports
267	Ilorin International Airport	Ilorin	Nigeria	ILR	DNIL	8.440210342	4.493919849	1126	1	N	Africa/Lagos	airport	OurAirports
268	Yakubu Gowon Airport	Jos	Nigeria	JOS	DNJO	9.639829636	8.869050026	4232	1	N	Africa/Lagos	airport	OurAirports
269	Kaduna Airport	Kaduna	Nigeria	KAD	DNKA	10.6960001	7.320109844	2073	1	N	Africa/Lagos	airport	OurAirports
270	Mallam Aminu International Airport	Kano	Nigeria	KAN	DNKN	12.0476	8.52462	1562	1	N	Africa/Lagos	airport	OurAirports
271	Maiduguri International Airport	Maiduguri	Nigeria	MIU	DNMA	11.85529995	13.08090019	1099	1	N	Africa/Lagos	airport	OurAirports
272	Makurdi Airport	Makurdi	Nigeria	MDI	DNMK	7.70388	8.61394	371	1	N	Africa/Lagos	airport	OurAirports
273	Murtala Muhammed International Airport	Lagos	Nigeria	LOS	DNMM	6.577370167	3.321160078	135	1	N	Africa/Lagos	airport	OurAirports
274	Minna Airport	Minna	Nigeria	MXJ	DNMN	9.652170181	6.462259769	834	1	N	Africa/Lagos	airport	OurAirports
275	Port Harcourt International Airport	Port Hartcourt	Nigeria	PHC	DNPO	5.015490055	6.949590206	87	1	N	Africa/Lagos	airport	OurAirports
276	Sadiq Abubakar III International Airport	Sokoto	Nigeria	SKO	DNSO	12.91629982	5.207190037	1010	1	N	Africa/Lagos	airport	OurAirports
277	Yola Airport	Yola	Nigeria	YOL	DNYO	9.25755024	12.43039989	599	1	N	Africa/Lagos	airport	OurAirports
278	Zaria Airport	Zaria	Nigeria	ZAR	DNZA	11.1302	7.68581	2170	1	N	Africa/Lagos	airport	OurAirports
279	Maradi Airport	Maradi	Niger	MFQ	DRRM	13.50249958	7.126749992	1240	1	N	Africa/Niamey	airport	OurAirports
280	Diori Hamani International Airport	Niamey	Niger	NIM	DRRN	13.4815	2.18361	732	1	N	Africa/Niamey	airport	OurAirports
281	Tahoua Airport	Tahoua	Niger	THZ	DRRT	14.8757	5.265359879	1266	1	N	Africa/Niamey	airport	OurAirports
282	Mano Dayak International Airport	Agadez	Niger	AJY	DRZA	16.9659996	8.000109673	1657	1	N	Africa/Niamey	airport	OurAirports
283	Dirkou Airport	Dirkou	Niger	\N	DRZD	18.96870041	12.86870003	1273	1	N	Africa/Niamey	airport	OurAirports
284	Diffa Airport	Diffa	Niger	\N	DRZF	13.37290001	12.6267004	994	1	N	Africa/Niamey	airport	OurAirports
285	Zinder Airport	Zinder	Niger	ZND	DRZR	13.77900028	8.98375988	1516	1	N	Africa/Niamey	airport	OurAirports
286	Monastir Habib Bourguiba International Airport	Monastir	Tunisia	MIR	DTMB	35.7580986	10.75469971	9	1	E	Africa/Tunis	airport	OurAirports
287	Tunis Carthage International Airport	Tunis	Tunisia	TUN	DTTA	36.85100174	10.22719955	22	1	E	Africa/Tunis	airport	OurAirports
288	Sidi Ahmed Air Base	Bizerte	Tunisia	\N	DTTB	37.245398	9.79145	20	1	E	Africa/Tunis	airport	OurAirports
289	Remada Air Base	Remada	Tunisia	\N	DTTD	32.30619812	10.38210011	1004	1	E	Africa/Tunis	airport	OurAirports
290	Gafsa Ksar International Airport	Gafsa	Tunisia	GAF	DTTF	34.42200089	8.822500229	1060	1	E	Africa/Tunis	airport	OurAirports
291	Gabès Matmata International Airport	Gabes	Tunisia	GAE	DTTG	33.87689972	10.10330009	26	1	E	Africa/Tunis	airport	OurAirports
292	Borj El Amri Airport	Bordj El Amri	Tunisia	\N	DTTI	36.72129822	9.943149567	110	1	E	Africa/Tunis	airport	OurAirports
293	Djerba Zarzis International Airport	Djerba	Tunisia	DJE	DTTJ	33.875	10.7755003	19	1	E	Africa/Tunis	airport	OurAirports
294	El Borma Airport	El Borma	Tunisia	EBM	DTTR	31.70429993	9.254619598	827	1	E	Africa/Tunis	airport	OurAirports
295	Sfax Thyna International Airport	Sfax	Tunisia	SFA	DTTX	34.7179985	10.69099998	85	1	E	Africa/Tunis	airport	OurAirports
296	Tozeur Nefta International Airport	Tozeur	Tunisia	TOE	DTTZ	33.93970108	8.110560417	287	1	E	Africa/Tunis	airport	OurAirports
297	Niamtougou International Airport	Niatougou	Togo	LRL	DXNG	9.76733017	1.091249943	1515	0	N	Africa/Lome	airport	OurAirports
298	Lomé-Tokoin Airport	Lome	Togo	LFW	DXXX	6.165609837	1.254510045	72	0	N	Africa/Lome	airport	OurAirports
299	Antwerp International Airport (Deurne)	Antwerp	Belgium	ANR	EBAW	51.18939972	4.460279942	39	1	E	Europe/Brussels	airport	OurAirports
300	Beauvechain Air Base	Beauvechain	Belgium	\N	EBBE	50.75859833	4.768330097	370	1	E	Europe/Brussels	airport	OurAirports
301	Kleine Brogel Air Base	Kleine Brogel	Belgium	\N	EBBL	51.168301	5.47	200	1	E	Europe/Brussels	airport	OurAirports
302	Brussels Airport	Brussels	Belgium	BRU	EBBR	50.90140152	4.48443985	184	1	E	Europe/Brussels	airport	OurAirports
303	Jehonville Air Base	Bertrix	Belgium	\N	EBBX	49.89170074	5.223889828	1514	1	E	Europe/Brussels	airport	OurAirports
304	Brussels South Charleroi Airport	Charleroi	Belgium	CRL	EBCI	50.459202	4.45382	614	1	E	Europe/Brussels	airport	OurAirports
305	Chièvres Air Base	Chievres	Belgium	\N	EBCV	50.57580185	3.83100009	194	1	E	Europe/Brussels	airport	OurAirports
306	Koksijde Air Base	Koksijde	Belgium	\N	EBFN	51.09030151	2.652780056	20	1	E	Europe/Brussels	airport	OurAirports
307	Florennes Air Base	Florennes	Belgium	\N	EBFS	50.24330139	4.645830154	935	1	E	Europe/Brussels	airport	OurAirports
308	Wevelgem Airport	Kortrijk-vevelgem	Belgium	KJK	EBKT	50.81719971	3.20472002	64	1	E	Europe/Brussels	airport	OurAirports
309	Liège Airport	Liege	Belgium	LGG	EBLG	50.63740158	5.443220139	659	1	E	Europe/Brussels	airport	OurAirports
310	Ostend-Bruges International Airport	Ostend	Belgium	OST	EBOS	51.19889832	2.862220049	13	1	E	Europe/Brussels	airport	OurAirports
311	Zutendaal Air Base	Zutendaal	Belgium	\N	EBSL	50.94749832	5.590559959	312	1	E	Europe/Brussels	airport	OurAirports
312	Brustem Airfield Sint Truiden	Sint-truiden	Belgium	\N	EBST	50.791901	5.20167	246	1	E	Europe/Brussels	airport	OurAirports
313	Saint Hubert Air Base	St.-hubert	Belgium	\N	EBSU	50.03440094	5.440810204	1930	1	E	Europe/Brussels	airport	OurAirports
314	Ursel Air Base	Ursel	Belgium	\N	EBUL	51.14419937	3.47555995	95	1	E	Europe/Brussels	airport	OurAirports
315	Weelde Air Base	Weelde	Belgium	\N	EBWE	51.39479828	4.960189819	105	1	E	Europe/Brussels	airport	OurAirports
316	Zoersel (Oostmalle) Airfield	Zoersel	Belgium	OBL	EBZR	51.264702	4.75333	53	1	E	Europe/Brussels	airport	OurAirports
317	Flugplatz Bautzen	Bautzen	Germany	\N	EDAB	51.193611	14.519722	568	1	E	Europe/Berlin	airport	OurAirports
318	Altenburg-Nobitz Airport	Altenburg	Germany	AOC	EDAC	50.981945	12.506389	640	1	E	Europe/Berlin	airport	OurAirports
319	Dessau Airfield	Dessau	Germany	\N	EDAD	51.831694	12.190962	187	1	E	Europe/Berlin	airport	OurAirports
320	Eisenhüttenstadt Airfield	Eisenhuettenstadt	Germany	\N	EDAE	52.195856	14.58753	144	1	E	Europe/Berlin	airport	OurAirports
322	Großenhain Airport	Suhl	Germany	\N	EDAK	51.30805588	13.5555563	417	1	E	Europe/Berlin	airport	OurAirports
323	Merseburg Airport	Muehlhausen	Germany	\N	EDAM	51.3630556	11.9408333	341	1	E	Europe/Berlin	airport	OurAirports
324	Halle-Oppin Airport	Halle	Germany	\N	EDAQ	51.552223	12.053889	348	1	E	Europe/Berlin	airport	OurAirports
325	Riesa-Göhlis Airport	Riesa	Germany	IES	EDAU	51.29360962	13.35611057	322	1	E	Europe/Berlin	airport	OurAirports
326	Rechlin-Lärz Airport	Rechlin-laerz	Germany	REB	EDAX	53.30638886	12.75222206	220	1	E	Europe/Berlin	airport	OurAirports
327	Strausberg Airport	Strausberg	Germany	\N	EDAY	52.58055496	13.91666698	262	1	E	Europe/Berlin	airport	OurAirports
328	Schönhagen Airport	Schoenhagen	Germany	QXH	EDAZ	52.203609	13.156389	152	1	E	Europe/Berlin	airport	OurAirports
329	Barth Airport	Barth	Germany	BBH	EDBH	54.338253	12.710515	23	1	E	Europe/Berlin	airport	OurAirports
330	Jena-Schöngleina Airfield	Jena	Germany	\N	EDBJ	50.915279	11.714444	1247	1	E	Europe/Berlin	airport	OurAirports
331	Kyritz Airport	Kyritz	Germany	\N	EDBK	52.91888809	12.42527771	131	1	E	Europe/Berlin	airport	OurAirports
332	"Magdeburg ""City"" Airport"	Magdeburg	Germany	ZMG	EDBM	52.073612	11.626389	259	1	E	Europe/Berlin	airport	OurAirports
333	Rothenburg/Görlitz Airport	Rothenburg/ol	Germany	\N	EDBR	51.36333466	14.94999981	518	1	E	Europe/Berlin	airport	OurAirports
334	Anklam Airfield	Anklam	Germany	\N	EDCA	53.832779	13.668611	16	1	E	Europe/Berlin	airport	OurAirports
335	Cottbus-Drewitz Airport	Cottbus	Germany	CBU	EDCD	51.889442	14.531944	272	1	E	Europe/Berlin	airport	OurAirports
336	Kamenz Airport	Kamenz	Germany	\N	EDCM	51.29694366	14.12749958	495	1	E	Europe/Berlin	airport	OurAirports
337	Berlin-Schönefeld Airport	Berlin	Germany	SXF	EDDB	52.380001	13.5225	157	1	E	Europe/Berlin	airport	OurAirports
338	Dresden Airport	Dresden	Germany	DRS	EDDC	51.13280106	13.76720047	755	1	E	Europe/Berlin	airport	OurAirports
339	Erfurt Airport	Erfurt	Germany	ERF	EDDE	50.97980118	10.95810032	1036	1	E	Europe/Berlin	airport	OurAirports
340	Frankfurt am Main Airport	Frankfurt	Germany	FRA	EDDF	50.033333	8.570556	364	1	E	Europe/Berlin	airport	OurAirports
341	Münster Osnabrück Airport	Munster	Germany	FMO	EDDG	52.13460159	7.684830189	160	1	E	Europe/Berlin	airport	OurAirports
342	Hamburg Airport	Hamburg	Germany	HAM	EDDH	53.63040161	9.988229752	53	1	E	Europe/Berlin	airport	OurAirports
343	Berlin-Tempelhof International Airport	Berlin	Germany	THF	EDDI	52.47299957	13.40390015	167	1	E	Europe/Berlin	airport	OurAirports
344	Cologne Bonn Airport	Cologne	Germany	CGN	EDDK	50.86589813	7.142739773	302	1	E	Europe/Berlin	airport	OurAirports
345	Düsseldorf Airport	Duesseldorf	Germany	DUS	EDDL	51.289501	6.76678	147	1	E	Europe/Berlin	airport	OurAirports
346	Munich Airport	Munich	Germany	MUC	EDDM	48.353802	11.7861	1487	1	E	Europe/Berlin	airport	OurAirports
347	Nuremberg Airport	Nuernberg	Germany	NUE	EDDN	49.498699	11.078056	1046	1	E	Europe/Berlin	airport	OurAirports
348	Leipzig/Halle Airport	Leipzig	Germany	LEJ	EDDP	51.423889	12.236389	465	1	E	Europe/Berlin	airport	OurAirports
349	Saarbrücken Airport	Saarbruecken	Germany	SCN	EDDR	49.21459961	7.109509945	1058	1	E	Europe/Berlin	airport	OurAirports
350	Stuttgart Airport	Stuttgart	Germany	STR	EDDS	48.68989944	9.221960068	1276	1	E	Europe/Berlin	airport	OurAirports
351	Berlin-Tegel Airport	Berlin	Germany	TXL	EDDT	52.5597	13.2877	122	1	E	Europe/Berlin	airport	OurAirports
352	Hannover Airport	Hannover	Germany	HAJ	EDDV	52.46110153	9.685079575	183	1	E	Europe/Berlin	airport	OurAirports
353	Bremen Airport	Bremen	Germany	BRE	EDDW	53.04750061	8.786669731	14	1	E	Europe/Berlin	airport	OurAirports
354	Frankfurt-Egelsbach Airport	Egelsbach	Germany	QEF	EDFE	49.959999	8.645833	384	1	E	Europe/Berlin	airport	OurAirports
355	Frankfurt-Hahn Airport	Hahn	Germany	HHN	EDFH	49.9487	7.26389	1649	1	E	Europe/Berlin	airport	OurAirports
356	Mannheim-City Airport	Mannheim	Germany	MHG	EDFM	49.473057	8.514167	308	1	E	Europe/Berlin	airport	OurAirports
357	Allendorf/Eder Airport	Allendorf	Germany	\N	EDFQ	51.03499985	8.680832863	1158	1	E	Europe/Berlin	airport	OurAirports
358	Worms Airport	Worms	Germany	\N	EDFV	49.606945	8.368333	295	1	E	Europe/Berlin	airport	OurAirports
359	Mainz-Finthen Airport	Mainz	Germany	\N	EDFZ	49.967499	8.147222	525	1	E	Europe/Berlin	airport	OurAirports
360	Eisenach-Kindel Airport	Eisenach	Germany	EIB	EDGE	50.991604	10.47973	1112	1	E	Europe/Berlin	airport	OurAirports
361	Siegerland Airport	Siegerland	Germany	SGE	EDGS	50.70769882	8.082969666	1966	1	E	Europe/Berlin	airport	OurAirports
362	Hamburg-Finkenwerder Airport	Hamburg	Germany	XFW	EDHI	53.53527832	9.83555603	23	1	E	Europe/Berlin	airport	OurAirports
363	Kiel-Holtenau Airport	Kiel	Germany	KEL	EDHK	54.37944412	10.14527798	102	1	E	Europe/Berlin	airport	OurAirports
364	Lübeck Blankensee Airport	Luebeck	Germany	LBC	EDHL	53.80540085	10.71920013	53	1	E	Europe/Berlin	airport	OurAirports
365	Flugplatz Dahlemer Binz	Dahlemer Binz	Germany	\N	EDKV	50.40555573	6.528889179	1896	1	E	Europe/Berlin	airport	OurAirports
366	Meinerzhagen Airport	Meinerzhagen	Germany	\N	EDKZ	51.09999847	7.599999905	1549	1	E	Europe/Berlin	airport	OurAirports
367	Arnsberg-Menden Airport	Arnsberg	Germany	\N	EDLA	51.48389053	7.898333073	794	1	E	Europe/Berlin	airport	OurAirports
368	Essen Mulheim Airport	Essen	Germany	ESS	EDLE	51.40230179	6.937329769	424	1	E	Europe/Berlin	airport	OurAirports
369	Bielefeld Airport	Bielefeld	Germany	BFE	EDLI	51.964722	8.544444	454	1	E	Europe/Berlin	airport	OurAirports
370	Mönchengladbach Airport	Moenchengladbach	Germany	MGL	EDLN	51.230278	6.504444	125	1	E	Europe/Berlin	airport	OurAirports
371	Paderborn Lippstadt Airport	Paderborn	Germany	PAD	EDLP	51.61410141	8.616319656	699	1	E	Europe/Berlin	airport	OurAirports
372	Stadtlohn-Vreden Airport	Stadtlohn	Germany	\N	EDLS	51.99583435	6.840556145	157	1	E	Europe/Berlin	airport	OurAirports
373	Dortmund Airport	Dortmund	Germany	DTM	EDLW	51.5182991	7.612239838	425	1	E	Europe/Berlin	airport	OurAirports
374	Augsburg Airport	Augsburg	Germany	AGB	EDMA	48.425278	10.931667	1516	1	E	Europe/Berlin	airport	OurAirports
375	Biberach a.d. Riß Airfield	Biberach	Germany	\N	EDMB	48.111111	9.762778	1903	1	E	Europe/Berlin	airport	OurAirports
376	Eggenfelden Airport	Eggenfelden	Germany	\N	EDME	48.39611053	12.72361088	1342	1	E	Europe/Berlin	airport	OurAirports
